reporterCd,reporterLabel,partnerCd,partnerLabel,productCd,productLabel,200201 (USD Thousand),200202 (USD Thousand),200203 (USD Thousand),200204 (USD Thousand),200301 (USD Thousand),200302 (USD Thousand),200303 (USD Thousand),200304 (USD Thousand),200401 (USD Thousand),200402 (USD Thousand),200403 (USD Thousand),200404 (USD Thousand),200501 (USD Thousand),200502 (USD Thousand),200503 (USD Thousand),200504 (USD Thousand),200601 (USD Thousand),200602 (USD Thousand),200603 (USD Thousand),200604 (USD Thousand),200701 (USD Thousand),200702 (USD Thousand),200703 (USD Thousand),200704 (USD Thousand),200801 (USD Thousand),200802 (USD Thousand),200803 (USD Thousand),200804 (USD Thousand),200901 (USD Thousand),200902 (USD Thousand),200903 (USD Thousand),200904 (USD Thousand),201001 (USD Thousand),201002 (USD Thousand),201003 (USD Thousand),201004 (USD Thousand),201101 (USD Thousand),201102 (USD Thousand),201103 (USD Thousand),201104 (USD Thousand),201201 (USD Thousand),201202 (USD Thousand),201203 (USD Thousand),201204 (USD Thousand),201301 (USD Thousand),201302 (USD Thousand),201303 (USD Thousand),201304 (USD Thousand),201401 (USD Thousand),201402 (USD Thousand),201403 (USD Thousand),201404 (USD Thousand),201501 (USD Thousand),201502 (USD Thousand),201503 (USD Thousand),201504 (USD Thousand),201601 (USD Thousand),201602 (USD Thousand),201603 (USD Thousand),201604 (USD Thousand),201701 (USD Thousand),201702 (USD Thousand),201703 (USD Thousand),201704 (USD Thousand),201801 (USD Thousand),201802 (USD Thousand),201803 (USD Thousand),201804 (USD Thousand),201901 (USD Thousand),201902 (USD Thousand),201903 (USD Thousand),201904 (USD Thousand),202001 (USD Thousand),202002 (USD Thousand),202003 (USD Thousand),202004 (USD Thousand),202101 (USD Thousand),202102 (USD Thousand),202103 (USD Thousand),202104 (USD Thousand),202201 (USD Thousand),202202 (USD Thousand),202203 (USD Thousand),202204 (USD Thousand),202301 (USD Thousand),202302 (USD Thousand),202303 (USD Thousand),202304 (USD Thousand),202401 (USD Thousand),202402 (USD Thousand),202403 (USD Thousand),202404 (USD Thousand),202501 (USD Thousand),202502 (USD Thousand),202503 (USD Thousand),202504 (USD Thousand),202601 (USD Thousand),202602 (USD Thousand)
439956,timor leste import,626,Timor-Leste,3907,"Poliacetales, los demás poliéteres y resinas epoxi, en formas primarias; policarbonatos, resinas alcídicas, poliésteres alílicos y demás poliésteres, en formas primarias",,,,,,,,,,,,,,,,,,,,,114,,,,1,,,,,2,2,2,,113,,5,,,,,1,0,,,3,0,,1,,,9,5,,,10,,2,,1,,1,,2,,,,,,1,,,1,1,,,3,,4,2,16,5,11,4,8,26,30,84,46,39,1,38,51,67,13,166,216,178,331
439956,timor leste import,626,Timor-Leste,4418,"Obras y piezas de carpintería para construcciones, incluidos los tableros celulares, los tableros para parqués  y tablillas para cubierta de tejados o fachadas [""shingles"" y ""shakes""], de madera (exc. tableros de madera contrachapada para encofrado, tablillas y frisos sin ensamblar para parqués y construcciones prefabricadas)",,,,,,,,,,2,,54,,,5,,45,,4,5,84,,18,,35,9,123,16,14,19,155,45,51,83,24,33,17,104,224,127,51,16,36,10,52,22,28,40,,13,81,8,18,27,33,17,26,20,131,13,28,92,117,76,14,35,19,25,31,21,19,38,10,6,28,31,6,27,145,31,34,122,203,111,42,12,205,46,38,139,13,37,33,79,166,33,61,55
439956,timor leste import,626,Timor-Leste,5701,"Alfombras de nudo de materia textil, incl. confeccionadas",,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,2,13,1,2,7,2,1,2,1,12,4,2,1,0,6,2,1,5,5,1,1,15,8,9,30,2,54,14,11,25,28,14,21,19,38,7,8,31,29,22,2,11,3,3,2,3,,,2,1,2,5,10,,,1,15,10,46,8,15,1,17,6,13,1,2,1,8
439956,timor leste import,626,Timor-Leste,8428,"Ascensores, escaleras mecánicas, transportadores, teleféricos y demás máquinas y aparatos de elevación, carga, descarga o manipulación (exc. polipastos; tornos y cabrestantes; gatos; grúas de todo tipo; puentes grús, carretillas puente y carretillas grúa; carretillas apiladoras y demás carretillas con dispositivo de elevación incorporado)",,,,,,,,,,,,,,,,,9,9,4,,19,63,12,12,,,,140,70,1,4,11,4,36,,1134,134,178,108,42,46,,45,70,24,42,17,122,36,174,75,40,68,232,30,12,27,88,102,350,89,11,128,366,10,371,17,33,12,141,207,30,75,,69,103,36,54,4,95,5,32,18,392,70,205,56,46,152,79,272,147,409,35,262,36,172,628
439956,timor leste import,626,Timor-Leste,0902,"Té, incl. aromatizado",,,,,,,,,,,,,,,,1,2,,,10,23,27,1,,16,,9,18,9,5,11,9,11,19,10,34,19,22,20,19,56,45,41,27,32,34,37,37,24,29,60,116,26,87,80,42,42,161,50,78,41,53,40,150,33,17,59,104,46,15,88,46,29,36,91,116,53,65,199,94,84,133,126,103,40,16,95,45,82,51,48,28,138,84,80,103,68,62
439956,timor leste import,626,Timor-Leste,3214,"Masilla, cementos de resina y otros mástiques; plastes ""enduidos"" utilizados en pintura; plastes ""enduidos"" no refractarios de los tipos utilizados en ambañilería",,,,,,,,,,,,,,,,,1,,,,,,4,,,,,,1,1,1,6,28,17,2,16,12,11,32,15,5,5,12,7,5,12,25,25,6,13,8,10,34,16,71,24,58,92,36,217,198,237,281,11,149,168,122,114,262,230,148,105,98,123,176,193,26,236,1298,62,194,415,1073,408,110,228,204,45,332,257,250,463,124,251,576,193,344,352
439956,timor leste import,626,Timor-Leste,6901,"Ladrillos, placas, baldosas y demás piezas cerámicas de harinas silíceas fósiles, p.ej. ""Kieselguhr"", tripolita o diatomita, o de tierras silíceas simil.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,6,8,,,,,,36,11,2,1,23,,5,,,,,,,,,1,,26,22,30,18,14,9,23,31,8,5,27,21,6,14,11,13,10,5,9,6,2,20,42,10,19,42,13,29,38,42,47,45,40,46,96,162,89,92,73,121,51,92
439956,timor leste import,626,Timor-Leste,8306,"Campanas, campanillas, gongos y artículos simil., que no sean eléctricos, de metal común (exc. instrumentos de música); estatuillas y demás artículos de adorno, de metal común (exc. objetos de arte o de colección y antigüedades); marcos para fotografías, grabados o simil., de metal común; espejos de metal común (exc. elementos de óptica)",,,,,,,,,,,,,,,,1,,,,,5,,,,,3,5,5,,,4,13,3,1,23,3,3,,2,7,6,15,212,195,2,1,1,,7,12,1,36,5,33,,212,,11,3,5,8,3,10,1,1,9,4,3,5,4,3,7,10,,9,10,1,92,3,25,29,6,27,14,4,17,12,45,14,22,41,105,6,17,81,10,47,4
439956,timor leste import,626,Timor-Leste,7010,"Bombonas ""damajuanas"", botellas, frascos, bocales, tarros, envases tubulares, ampollas y demás recipientes para transporte o envasado comerciales, de vidrio; bocales para conservas, de vidrio; tapones, tapas y demás dispositivos de cierre, de vidrio (exc. ampollas y demás recipientes isotérmicos aislados por vacío y pulverizadores de tocador, así como botellas, frascos, etc. para pulverizadores)",,,,,,,,,,,,,,,,,,,,,,,,,14,,,,6,,15,10,8,10,7,11,5,15,5,9,3,7,15,14,4,3,3,11,3,1,16,8,30,4,24,3,3,2,11,3,1,3,6,3,,10,7,3,15,8,25,17,10,15,26,34,37,84,30,8,6,8,69,53,16,22,30,43,116,94,6,,31,18,11,137,65,1
439956,timor leste import,626,Timor-Leste,6115,"Calzas, ""panty-medias"", leotardos, medias, calcetines y demás artículos de calcetería, incl. para varices, de punto (exc. para bebés)",,,,,,,,,,,,,4,,17,45,15,4,36,13,22,23,14,31,46,26,21,37,49,52,45,54,54,67,71,58,11,2,,,0,72,43,45,30,2,9,13,1,2,16,2,16,10,18,15,20,11,28,36,30,20,5,5,14,14,10,6,29,19,11,96,29,21,50,64,53,13,44,205,33,56,79,51,25,54,70,42,57,55,55,53,71,77,90,87,85,70
439956,timor leste import,626,Timor-Leste,7804,"Chapas, hojas y tiras, de plomo; polvo y escamillas, de plomo (exc. granallas de plomo y lentejuelas de la partida 8308)",,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,4,,,2,,3,1,3,5,1,,,6,1,,,,,,,,2,,,2,,,,,,,27,,42,2,,,,,,,,,
439956,timor leste import,626,Timor-Leste,0203,"Carne de animales de la especie porcina, fresca, refrigerada o congelada",,,,,,,,,57,29,11,18,22,5,7,7,7,7,2,1,3,11,1,3,5,4,2,1,1,4,15,3,,,20,12,150,57,242,122,104,84,328,58,154,364,295,50,219,280,305,73,21,25,41,85,24,29,20,100,74,20,73,138,15,13,269,68,9,127,36,20,32,19,34,50,68,54,90,62,98,65,22,124,210,74,29,41,27,26,84,28,17,1,,36,,68
439956,timor leste import,626,Timor-Leste,7004,"Hojas de vidrio estirado o soplado, incl. con capa absorbente, reflectante o antirreflectante, pero sin trabajar de otro modo",,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,3,1,,,,,6,26,,15,3,43,10,1,7,0,68,2,,,,,,,2,2,1,,,,1,,,1,,,1,,4,2,14,1,,5,,1,1,1,10,1,1,2,,,30,4,40,41,15,,,,,,,,,5
439956,timor leste import,626,Timor-Leste,8903,"Yates y demás barcos y embarcaciones de recreo o deporte; barcas ""botes"" de remo y canoas",,,,,,,,,,4,2,,20,28,,,,6,,0,,,49,11,,,,15,9,37,55,0,,44,45,143,4,1,147,8,10,3,3,44,21,5,,,,,25,37,48,19,,33,34,23,4,47,1,10,,2,,45,,42,4,209,103,30,,1,21,62,,29,,37,13,1,40,136,19,31,31,41,4,,292,227,5,122,32,82,15,26
439956,timor leste import,626,Timor-Leste,2909,"Éteres, éteres-alcoholes, éteres-fenoles, éteres-alcoholes-fenoles, peróxidos de alcoholes, peróxidos de éteres, peróxidos de cetonas, aunque no sean de constitución química definida, y sus derivados halogenados, sulfonados, nitrados o nitrosados",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,1,17,,,,,,,,,,1,,,,,,,,,,,,,,,15,95,123,84,33,109,71,70,68,64,51,10,45,25,45,52,59,40,15,17,37,,24,64,66,33,,
439956,timor leste import,626,Timor-Leste,5209,"Tejidos de algodón, con un contenido de algodón >= 85% en peso, de peso > 200 g/m²",,,,,,,,,,,,,,,,,,,,,,,,,,,8,,2,,,,7,1,,3,3,33,9,1,29,2,0,0,4,0,,1,,1,1,5,,7,1,1,,145,,,,,,,,,,,25,7,8,1,,12,8,33,,1,1,,11,6,11,,,10,,40,16,,,,16,2,,,2,
439956,timor leste import,626,Timor-Leste,4010,"Correas transportadoras o de transmisión, de caucho vulcanizado",,,,,,,,,,,,,9,,,,,,1,2,,,,,,,,,1,2,3,1,,2,,1,,3,1,23,1,5,1,7,,0,,,7,6,,14,3,8,35,27,16,15,19,14,11,32,39,24,15,2,21,44,93,32,78,21,55,97,99,86,113,175,123,20,93,56,45,15,26,17,73,39,27,9,54,22,15,144,34,46,47,36
439956,timor leste import,626,Timor-Leste,7315,"Cadenas y sus partes, de fundición, hierro o acero (exc. cadenas de reloj, cadenas de joyería, etc.; cadenas cortantes; orugas para vehículos; cadenas con tope de arrastre para transportadores mecánicos; cadenas de pinzas para máquinas textiles; cadenas de dispositivos de seguridad para cerrar puertas; cadenas de agrimensor)",,,,,,,,,,,,,31,,,,,,,,,,,,33,,,7,3,,,3,4,2,1,170,72,9,,1,2,3,1,7,17,0,1,3,4,1,1,1,3,,2,5,7,11,10,18,18,20,6,3,,5,12,7,3,28,11,12,18,40,24,10,67,37,26,7,4,9,53,9,80,20,15,39,10,30,10,29,24,4,23,30,11,41
439956,timor leste import,626,Timor-Leste,4012,"Neumáticos ""llantas neumáticas"" recauchutados o usados, de caucho; bandajes ""llantas macizas o huecas"", bandas de rodadura para neumáticos ""llantas neumáticas"" y protectores ""flaps"", de caucho",,,,,,,,,,,,17,3,,,,3,,,,,,,,3,8,,,,,17,3,5,1,2,1,44,20,84,55,47,72,96,91,84,27,30,27,54,10,35,84,93,48,35,54,202,79,50,214,25,98,13,73,27,42,26,58,31,45,47,31,132,16,79,39,171,34,70,76,120,38,130,25,40,37,110,38,97,57,60,151,78,114,93,31,22,30
439956,timor leste import,626,Timor-Leste,5208,"Tejidos de algodón, con un contenido de algodón >= 85% en peso, de peso <= 200 g/m²",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,1,10,5,,0,,,,,,,,1,86,2,,7,,,,,,65,,,5,13,,6,58,10,37,15,37,12,31,17,23,118,9,11,5,8,15,9,100,38,5,38,17,5,9,10,20,19,21,47
439956,timor leste import,626,Timor-Leste,6006,"Tejidos de punto, de anchura > 30 cm (exc. tejidos de punto por urdimbre, incl. los obtenidos en telares de pasamanería; tejidos de punto con un contenido de hilados de elastómeros o hilos de caucho >= 5% en peso; terciopelo, felpa, incl. los tejidos ""de pelo largo"", y tejidos con bucles, de punto; etiquetas, escudos y artículos similares, así como tejidos de punto impregnados, recubiertos, revestidos o estratificados)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,2,7,1,1,1,2,4,1,2,1,1,1,1,1,,6,8,19,17,8,2,3,3,,10,16,7,35,4,1,15,4,2,4,,17,2,3,5,25,6,3,2,3,198,182,3,6,9,16,35,49,38,26,128,2,23,11,30,67,2,11,59
439956,timor leste import,626,Timor-Leste,6105,"Camisas de punto, para hombres o niños (exc. camisones, ""T-shirts"" y camisetas)",,,,,,,,,,,,3,,,,,,,,,,,5,,,,2,14,,,,5,,3,,,2,1,,1,47,9,3,4,3,10,2,8,1,2,7,18,,,2,3,10,17,30,34,20,21,6,7,9,6,4,55,1,,1,1,3,,6,5,2,4,13,19,18,22,23,24,18,61,25,38,34,34,35,72,29,33,50,57,52,44
439956,timor leste import,626,Timor-Leste,7312,"Cables, trenzas, eslingas y artículos simil., de hierro o acero (exc. artículos aislados para electricidad, así como alambre con púas y alambre torcido para cercar)",,,,,,,,,1,,,6,4,,,,1,4,,,,,,,3,25,7,48,21,40,7,77,58,54,83,438,57,29,16,22,6,791,13,56,10,13,60,70,31,19,9,52,269,83,54,40,34,32,34,603,27,172,86,149,24,87,42,52,28,44,81,212,221,50,39,76,18,35,23,94,33,20,62,54,73,150,76,38,68,62,104,242,13,91,65,33,33,28
439956,timor leste import,626,Timor-Leste,8203,"Limas, escofinas, alicates, incl. cortantes, tenazas, pinzas, cizallas para metal, cortatubos, cortapernos, sacabocados y herramientas simil., de mano, de metal común (exc. pinzas de medicina)",,,,,,,,,,,,,,,,5,2,,,,,2,,,,1,5,1,,3,5,1,16,15,15,41,21,12,12,16,46,13,40,29,10,28,20,37,13,12,6,28,4,21,8,36,13,23,78,35,40,27,10,11,4,11,3,11,7,38,30,19,41,23,43,26,34,17,74,47,36,72,176,156,17,70,31,38,40,56,30,69,34,42,84,68,39,64
439956,timor leste import,626,Timor-Leste,8213,"Tijeras y sus hojas, de metal común (exc. cizallas para setos, tijeras de podar y herramientas simil. para usar con las dos manos; tijeras de podar para usar con una sola mano; tijeras especiales de herradores para cortar cascos)",,,,,,,,,,,,,,1,,,,,,,,,,,,1,6,2,,3,2,13,19,29,23,20,9,2,,1,,11,21,11,0,5,,2,4,2,5,,29,8,24,2,3,3,14,9,4,7,1,1,6,6,,5,8,6,3,10,2,8,19,26,19,10,34,36,24,8,27,24,34,34,16,38,25,15,42,26,37,40,54,31,43,51
439956,timor leste import,626,Timor-Leste,0811,"Frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incl. con adición de azúcar u otro edulcorante",,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,1,5,,,,,,,1,,,0,,1,,1,1,5,,,1,,,1,1,,,,,,,,,,,,,8,,2,,,1,,4,1,1,3,5,2,,,4,37,2,3,3,3,,5,3,26,,21
439956,timor leste import,626,Timor-Leste,2714,Betunes y asfaltos naturales; pizarras y arenas bituminosas; asfaltitas y rocas asfálticas,,,,,,,,,,,,10,,,,,,,,9,8,,,,61,140,,165,148,24,35,,,,,,446,,161,1,0,180,251,795,656,,154,138,104,35,19,43,312,618,856,405,372,528,148,467,108,192,2235,386,2320,347,1218,891,596,357,803,445,130,,194,151,892,416,533,77,270,172,314,156,231,102,336,37,478,257,135,456,,53,568,196,271,
